# Delay scan
# MW at 19 dB, 18.5117 GHz x2, 18.6 dB
# Laser at 365858 GHz, 0th Resonance.
# PM at 1.0 (38 dB)
# -80 mV static
i	d	s	sb	n	nb
4636.000	77547.000	0.096	-0.054	-0.269	0.156
4635.000	77557.000	0.115	-0.054	-0.269	0.156
4634.000	77567.000	0.102	-0.054	-0.269	0.156
4633.000	77577.000	0.111	-0.054	-0.269	0.156
4632.000	77587.000	0.091	-0.054	-0.269	0.156
4631.000	77597.000	0.103	-0.054	-0.269	0.156
4630.000	77607.000	0.112	-0.054	-0.269	0.156
4629.000	77617.000	0.099	-0.054	-0.269	0.156
4628.000	77627.000	0.103	-0.054	-0.269	0.156
4627.000	77637.000	0.117	-0.054	-0.269	0.156
4626.000	77647.000	0.109	-0.054	-0.269	0.156
4625.000	77657.000	0.084	-0.054	-0.269	0.156
4624.000	77667.000	0.099	-0.054	-0.269	0.156
4623.000	77677.000	0.101	-0.054	-0.269	0.156
4622.000	77687.000	0.098	-0.054	-0.269	0.156
4621.000	77697.000	0.087	-0.054	-0.269	0.156
4620.000	77707.000	0.081	-0.054	-0.269	0.156
4619.000	77717.000	0.099	-0.054	-0.269	0.156
4618.000	77727.000	0.095	-0.054	-0.269	0.156
4617.000	77737.000	0.118	-0.054	-0.269	0.156
4616.000	77747.000	0.098	-0.054	-0.269	0.156
4615.000	77757.000	0.089	-0.054	-0.269	0.156
4614.000	77767.000	0.111	-0.054	-0.269	0.156
4613.000	77777.000	0.104	-0.054	-0.269	0.156
4612.000	77787.000	0.089	-0.054	-0.269	0.156
4611.000	77797.000	0.091	-0.054	-0.269	0.156
4610.000	77807.000	0.105	-0.054	-0.269	0.156
4609.000	77817.000	0.107	-0.054	-0.269	0.156
4608.000	77827.000	0.110	-0.054	-0.269	0.156
4607.000	77837.000	0.090	-0.054	-0.269	0.156
4606.000	77847.000	0.084	-0.054	-0.269	0.156
4605.000	77857.000	0.105	-0.054	-0.269	0.156
4604.000	77867.000	0.111	-0.054	-0.269	0.156
4603.000	77877.000	0.086	-0.054	-0.269	0.156
4602.000	77887.000	0.085	-0.054	-0.269	0.156
4601.000	77897.000	0.108	-0.054	-0.269	0.156
4600.000	77907.000	0.096	-0.054	-0.269	0.156
4599.000	77917.000	0.094	-0.054	-0.269	0.156
4598.000	77927.000	0.101	-0.054	-0.269	0.156
4597.000	77937.000	0.078	-0.054	-0.269	0.156
4596.000	77947.000	0.091	-0.054	-0.269	0.156
4595.000	77957.000	0.099	-0.054	-0.269	0.156
4594.000	77967.000	0.087	-0.054	-0.269	0.156
4593.000	77977.000	0.094	-0.054	-0.269	0.156
4592.000	77987.000	0.094	-0.054	-0.269	0.156
4591.000	77997.000	0.090	-0.054	-0.269	0.156
4590.000	78007.000	0.111	-0.054	-0.269	0.156
4589.000	78017.000	0.091	-0.054	-0.269	0.156
4588.000	78027.000	0.088	-0.054	-0.269	0.156
4587.000	78037.000	0.089	-0.054	-0.269	0.156
4586.000	78047.000	0.085	-0.054	-0.269	0.156
4585.000	78057.000	0.100	-0.054	-0.269	0.156
4584.000	78067.000	0.086	-0.054	-0.269	0.156
4583.000	78077.000	0.080	-0.054	-0.269	0.156
4582.000	78087.000	0.085	-0.054	-0.269	0.156
4581.000	78097.000	0.099	-0.054	-0.269	0.156
4580.000	78107.000	0.090	-0.054	-0.269	0.156
4579.000	78117.000	0.092	-0.054	-0.269	0.156
4578.000	78127.000	0.097	-0.054	-0.269	0.156
4577.000	78137.000	0.095	-0.054	-0.269	0.156
4576.000	78147.000	0.100	-0.054	-0.269	0.156
4575.000	78157.000	0.120	-0.054	-0.269	0.156
4574.000	78167.000	0.115	-0.054	-0.269	0.156
4573.000	78177.000	0.126	-0.054	-0.269	0.156
4572.000	78187.000	0.097	-0.054	-0.269	0.156
4571.000	78197.000	0.096	-0.054	-0.269	0.156
4570.000	78207.000	0.095	-0.054	-0.269	0.156
4569.000	78217.000	0.081	-0.054	-0.269	0.156
4568.000	78227.000	0.081	-0.054	-0.269	0.156
4567.000	78237.000	0.079	-0.054	-0.269	0.156
4566.000	78247.000	0.089	-0.054	-0.269	0.156
4565.000	78257.000	0.077	-0.054	-0.269	0.156
4564.000	78267.000	0.072	-0.054	-0.269	0.156
4563.000	78277.000	0.084	-0.054	-0.269	0.156
4562.000	78287.000	0.076	-0.054	-0.269	0.156
4561.000	78297.000	0.086	-0.054	-0.269	0.156
4560.000	78307.000	0.097	-0.054	-0.269	0.156
4559.000	78317.000	0.118	-0.054	-0.269	0.156
4558.000	78327.000	0.112	-0.054	-0.269	0.156
4557.000	78337.000	0.152	-0.054	-0.269	0.156
4556.000	78347.000	0.121	-0.054	-0.269	0.156
4555.000	78357.000	0.112	-0.054	-0.269	0.156
4554.000	78367.000	0.103	-0.054	-0.269	0.156
4553.000	78377.000	0.096	-0.054	-0.269	0.156
4552.000	78387.000	0.104	-0.054	-0.269	0.156
4551.000	78397.000	0.100	-0.054	-0.269	0.156
4550.000	78407.000	0.104	-0.054	-0.269	0.156
4549.000	78417.000	0.109	-0.054	-0.269	0.156
4548.000	78427.000	0.115	-0.054	-0.269	0.156
4547.000	78437.000	0.114	-0.054	-0.269	0.156
4546.000	78447.000	0.109	-0.054	-0.269	0.156
4545.000	78457.000	0.107	-0.054	-0.269	0.156
4544.000	78467.000	0.108	-0.054	-0.269	0.156
4543.000	78477.000	0.096	-0.054	-0.269	0.156
4542.000	78487.000	0.080	-0.054	-0.269	0.156
4541.000	78497.000	0.093	-0.054	-0.269	0.156
4540.000	78507.000	0.086	-0.054	-0.269	0.156
4539.000	78517.000	0.088	-0.054	-0.269	0.156
4538.000	78527.000	0.096	-0.054	-0.269	0.156
4537.000	78537.000	0.111	-0.054	-0.269	0.156
4536.000	78547.000	0.100	-0.054	-0.269	0.156
4535.000	78557.000	0.090	-0.054	-0.269	0.156
4534.000	78567.000	0.090	-0.054	-0.269	0.156
4533.000	78577.000	0.093	-0.054	-0.269	0.156
4532.000	78587.000	0.090	-0.054	-0.269	0.156
4531.000	78597.000	0.126	-0.054	-0.269	0.156
4530.000	78607.000	0.093	-0.054	-0.269	0.156
4529.000	78617.000	0.091	-0.054	-0.269	0.156
4528.000	78627.000	0.105	-0.054	-0.269	0.156
4527.000	78637.000	0.088	-0.054	-0.269	0.156
4526.000	78647.000	0.106	-0.054	-0.269	0.156
4525.000	78657.000	0.126	-0.054	-0.269	0.156
4524.000	78667.000	0.137	-0.054	-0.269	0.156
4523.000	78677.000	0.138	-0.054	-0.269	0.156
4522.000	78687.000	0.140	-0.054	-0.269	0.156
4521.000	78697.000	0.152	-0.054	-0.269	0.156
4520.000	78707.000	0.126	-0.054	-0.269	0.156
4519.000	78717.000	0.123	-0.054	-0.269	0.156
4518.000	78727.000	0.105	-0.054	-0.269	0.156
4517.000	78737.000	0.087	-0.054	-0.269	0.156
4516.000	78747.000	0.105	-0.054	-0.269	0.156
4515.000	78757.000	0.130	-0.054	-0.269	0.156
4514.000	78767.000	0.126	-0.054	-0.269	0.156
4513.000	78777.000	0.113	-0.054	-0.269	0.156
4512.000	78787.000	0.125	-0.054	-0.269	0.156
4511.000	78797.000	0.118	-0.054	-0.269	0.156
4510.000	78807.000	0.118	-0.054	-0.269	0.156
4509.000	78817.000	0.128	-0.054	-0.269	0.156
4508.000	78827.000	0.111	-0.054	-0.269	0.156
4507.000	78837.000	0.097	-0.054	-0.269	0.156
4506.000	78847.000	0.104	-0.054	-0.269	0.156
4505.000	78857.000	0.099	-0.054	-0.269	0.156
4504.000	78867.000	0.098	-0.054	-0.269	0.156
4503.000	78877.000	0.095	-0.054	-0.269	0.156
4502.000	78887.000	0.112	-0.054	-0.269	0.156
4501.000	78897.000	0.127	-0.054	-0.269	0.156
4500.000	78907.000	0.128	-0.054	-0.269	0.156
4499.000	78917.000	0.090	-0.054	-0.269	0.156
4498.000	78927.000	0.094	-0.054	-0.269	0.156
4497.000	78937.000	0.093	-0.054	-0.269	0.156
4496.000	78947.000	0.109	-0.054	-0.269	0.156
4495.000	78957.000	0.088	-0.054	-0.269	0.156
4494.000	78967.000	0.100	-0.054	-0.269	0.156
4493.000	78977.000	0.095	-0.054	-0.269	0.156
4492.000	78987.000	0.128	-0.054	-0.269	0.156
4491.000	78997.000	0.122	-0.054	-0.269	0.156
4490.000	79007.000	0.105	-0.054	-0.269	0.156
4489.000	79017.000	0.115	-0.054	-0.269	0.156
4488.000	79027.000	0.101	-0.054	-0.269	0.156
4487.000	79037.000	0.085	-0.054	-0.269	0.156
4486.000	79047.000	0.109	-0.054	-0.269	0.156
4485.000	79057.000	0.094	-0.054	-0.269	0.156
4484.000	79067.000	0.086	-0.054	-0.269	0.156
4483.000	79077.000	0.109	-0.054	-0.269	0.156
4482.000	79087.000	0.091	-0.054	-0.269	0.156
4481.000	79097.000	0.121	-0.054	-0.269	0.156
4480.000	79107.000	0.098	-0.054	-0.269	0.156
4479.000	79117.000	0.113	-0.054	-0.269	0.156
4478.000	79127.000	0.110	-0.054	-0.269	0.156
4477.000	79137.000	0.105	-0.054	-0.269	0.156
4476.000	79147.000	0.112	-0.054	-0.269	0.156
4475.000	79157.000	0.105	-0.054	-0.269	0.156
4474.000	79167.000	0.104	-0.054	-0.269	0.156
4473.000	79177.000	0.093	-0.054	-0.269	0.156
4472.000	79187.000	0.110	-0.054	-0.269	0.156
4471.000	79197.000	0.128	-0.054	-0.269	0.156
4470.000	79207.000	0.141	-0.054	-0.269	0.156
4469.000	79217.000	0.116	-0.054	-0.269	0.156
4468.000	79227.000	0.151	-0.054	-0.269	0.156
4467.000	79237.000	0.127	-0.054	-0.269	0.156
4466.000	79247.000	0.086	-0.054	-0.269	0.156
4465.000	79257.000	0.085	-0.054	-0.269	0.156
4464.000	79267.000	0.085	-0.054	-0.269	0.156
4463.000	79277.000	0.098	-0.054	-0.269	0.156
4462.000	79287.000	0.099	-0.054	-0.269	0.156
4461.000	79297.000	0.093	-0.054	-0.269	0.156
4460.000	79307.000	0.120	-0.054	-0.269	0.156
4459.000	79317.000	0.137	-0.054	-0.269	0.156
4458.000	79327.000	0.114	-0.054	-0.269	0.156
4457.000	79337.000	0.119	-0.054	-0.269	0.156
4456.000	79347.000	0.120	-0.054	-0.269	0.156
4455.000	79357.000	0.108	-0.054	-0.269	0.156
4454.000	79367.000	0.093	-0.054	-0.269	0.156
4453.000	79377.000	0.098	-0.054	-0.269	0.156
4452.000	79387.000	0.118	-0.054	-0.269	0.156
4451.000	79397.000	0.113	-0.054	-0.269	0.156
4450.000	79407.000	0.127	-0.054	-0.269	0.156
4449.000	79417.000	0.127	-0.054	-0.269	0.156
4448.000	79427.000	0.136	-0.054	-0.269	0.156
4447.000	79437.000	0.134	-0.054	-0.269	0.156
4446.000	79447.000	0.138	-0.054	-0.269	0.156
4445.000	79457.000	0.132	-0.054	-0.269	0.156
4444.000	79467.000	0.134	-0.054	-0.269	0.156
4443.000	79477.000	0.130	-0.054	-0.269	0.156
4442.000	79487.000	0.117	-0.054	-0.269	0.156
4441.000	79497.000	0.115	-0.054	-0.269	0.156
4440.000	79507.000	0.115	-0.054	-0.269	0.156
4439.000	79517.000	0.110	-0.054	-0.269	0.156
4438.000	79527.000	0.116	-0.054	-0.269	0.156
4437.000	79537.000	0.102	-0.054	-0.269	0.156
4436.000	79547.000	0.128	-0.054	-0.269	0.156
4435.000	79557.000	0.107	-0.054	-0.269	0.156
4434.000	79567.000	0.109	-0.054	-0.269	0.156
4433.000	79577.000	0.114	-0.054	-0.269	0.156
4432.000	79587.000	0.118	-0.054	-0.269	0.156
4431.000	79597.000	0.116	-0.054	-0.269	0.156
4430.000	79607.000	0.106	-0.054	-0.269	0.156
4429.000	79617.000	0.103	-0.054	-0.269	0.156
4428.000	79627.000	0.094	-0.054	-0.269	0.156
4427.000	79637.000	0.107	-0.054	-0.269	0.156
4426.000	79647.000	0.109	-0.054	-0.269	0.156
4425.000	79657.000	0.106	-0.054	-0.269	0.156
4424.000	79667.000	0.131	-0.054	-0.269	0.156
4423.000	79677.000	0.113	-0.054	-0.269	0.156
4422.000	79687.000	0.133	-0.054	-0.269	0.156
4421.000	79697.000	0.116	-0.054	-0.269	0.156
4420.000	79707.000	0.116	-0.054	-0.269	0.156
4419.000	79717.000	0.108	-0.054	-0.269	0.156
4418.000	79727.000	0.091	-0.054	-0.269	0.156
4417.000	79737.000	0.094	-0.054	-0.269	0.156
4416.000	79747.000	0.112	-0.054	-0.269	0.156
4415.000	79757.000	0.097	-0.054	-0.269	0.156
4414.000	79767.000	0.107	-0.054	-0.269	0.156
4413.000	79777.000	0.096	-0.054	-0.269	0.156
4412.000	79787.000	0.124	-0.054	-0.269	0.156
4411.000	79797.000	0.132	-0.054	-0.269	0.156
4410.000	79807.000	0.108	-0.054	-0.269	0.156
4409.000	79817.000	0.119	-0.054	-0.269	0.156
4408.000	79827.000	0.100	-0.054	-0.269	0.156
4407.000	79837.000	0.138	-0.054	-0.269	0.156
4406.000	79847.000	0.124	-0.054	-0.269	0.156
4405.000	79857.000	0.133	-0.054	-0.269	0.156
4404.000	79867.000	0.142	-0.054	-0.269	0.156
4403.000	79877.000	0.116	-0.054	-0.269	0.156
4402.000	79887.000	0.129	-0.054	-0.269	0.156
4401.000	79897.000	0.110	-0.054	-0.269	0.156
4400.000	79907.000	0.109	-0.054	-0.269	0.156
4399.000	79917.000	0.102	-0.054	-0.269	0.156
4398.000	79927.000	0.120	-0.054	-0.269	0.156
4397.000	79937.000	0.121	-0.054	-0.269	0.156
4396.000	79947.000	0.123	-0.054	-0.269	0.156
4395.000	79957.000	0.136	-0.054	-0.269	0.156
4394.000	79967.000	0.127	-0.054	-0.269	0.156
4393.000	79977.000	0.134	-0.054	-0.269	0.156
4392.000	79987.000	0.103	-0.054	-0.269	0.156
4391.000	79997.000	0.118	-0.054	-0.269	0.156
4390.000	80007.000	0.132	-0.054	-0.269	0.156
4389.000	80017.000	0.124	-0.054	-0.269	0.156
4388.000	80027.000	0.116	-0.054	-0.269	0.156
4387.000	80037.000	0.126	-0.054	-0.269	0.156
4386.000	80047.000	0.112	-0.054	-0.269	0.156
4385.000	80057.000	0.124	-0.054	-0.269	0.156
4384.000	80067.000	0.115	-0.054	-0.269	0.156
4383.000	80077.000	0.116	-0.054	-0.269	0.156
4382.000	80087.000	0.124	-0.054	-0.269	0.156
4381.000	80097.000	0.115	-0.054	-0.269	0.156
4380.000	80107.000	0.105	-0.054	-0.269	0.156
4379.000	80117.000	0.103	-0.054	-0.269	0.156
4378.000	80127.000	0.096	-0.054	-0.269	0.156
4377.000	80137.000	0.103	-0.054	-0.269	0.156
4376.000	80147.000	0.124	-0.054	-0.269	0.156
4375.000	80157.000	0.136	-0.054	-0.269	0.156
4374.000	80167.000	0.142	-0.054	-0.269	0.156
4373.000	80177.000	0.141	-0.054	-0.269	0.156
4372.000	80187.000	0.133	-0.054	-0.269	0.156
4371.000	80197.000	0.128	-0.054	-0.269	0.156
4370.000	80207.000	0.124	-0.054	-0.269	0.156
4369.000	80217.000	0.125	-0.054	-0.269	0.156
4368.000	80227.000	0.136	-0.054	-0.269	0.156
4367.000	80237.000	0.138	-0.054	-0.269	0.156
4366.000	80247.000	0.117	-0.054	-0.269	0.156
4365.000	80257.000	0.110	-0.054	-0.269	0.156
4364.000	80267.000	0.109	-0.054	-0.269	0.156
4363.000	80277.000	0.111	-0.054	-0.269	0.156
4362.000	80287.000	0.110	-0.054	-0.269	0.156
4361.000	80297.000	0.139	-0.054	-0.269	0.156
4360.000	80307.000	0.123	-0.054	-0.269	0.156
4359.000	80317.000	0.113	-0.054	-0.269	0.156
4358.000	80327.000	0.116	-0.054	-0.269	0.156
4357.000	80337.000	0.126	-0.054	-0.269	0.156
4356.000	80347.000	0.144	-0.054	-0.269	0.156
4355.000	80357.000	0.117	-0.054	-0.269	0.156
4354.000	80367.000	0.163	-0.054	-0.269	0.156
4353.000	80377.000	0.140	-0.054	-0.269	0.156
4352.000	80387.000	0.125	-0.054	-0.269	0.156
4351.000	80397.000	0.109	-0.054	-0.269	0.156
4350.000	80407.000	0.100	-0.054	-0.269	0.156
4349.000	80417.000	0.103	-0.054	-0.269	0.156
4348.000	80427.000	0.125	-0.054	-0.269	0.156
4347.000	80437.000	0.124	-0.054	-0.269	0.156
4346.000	80447.000	0.144	-0.054	-0.269	0.156
4345.000	80457.000	0.142	-0.054	-0.269	0.156
4344.000	80467.000	0.130	-0.054	-0.269	0.156
4343.000	80477.000	0.118	-0.054	-0.269	0.156
4342.000	80487.000	0.109	-0.054	-0.269	0.156
4341.000	80497.000	0.132	-0.054	-0.269	0.156
4340.000	80507.000	0.129	-0.054	-0.269	0.156
4339.000	80517.000	0.132	-0.054	-0.269	0.156
4338.000	80527.000	0.105	-0.054	-0.269	0.156
4337.000	80537.000	0.110	-0.054	-0.269	0.156
4336.000	80547.000	0.086	-0.054	-0.269	0.156
4335.000	80557.000	0.094	-0.054	-0.269	0.156
4334.000	80567.000	0.122	-0.054	-0.269	0.156
4333.000	80577.000	0.116	-0.054	-0.269	0.156
4332.000	80587.000	0.140	-0.054	-0.269	0.156
4331.000	80597.000	0.143	-0.054	-0.269	0.156
4330.000	80607.000	0.126	-0.054	-0.269	0.156
4329.000	80617.000	0.136	-0.054	-0.269	0.156
4328.000	80627.000	0.140	-0.054	-0.269	0.156
4327.000	80637.000	0.153	-0.054	-0.269	0.156
4326.000	80647.000	0.151	-0.054	-0.269	0.156
4325.000	80657.000	0.162	-0.054	-0.269	0.156
4324.000	80667.000	0.124	-0.054	-0.269	0.156
4323.000	80677.000	0.127	-0.054	-0.269	0.156
4322.000	80687.000	0.121	-0.054	-0.269	0.156
4321.000	80697.000	0.126	-0.054	-0.269	0.156
4320.000	80707.000	0.110	-0.054	-0.269	0.156
4319.000	80717.000	0.114	-0.054	-0.269	0.156
4318.000	80727.000	0.109	-0.054	-0.269	0.156
4317.000	80737.000	0.119	-0.054	-0.269	0.156
4316.000	80747.000	0.133	-0.054	-0.269	0.156
4315.000	80757.000	0.137	-0.054	-0.269	0.156
4314.000	80767.000	0.134	-0.054	-0.269	0.156
4313.000	80777.000	0.141	-0.054	-0.269	0.156
4312.000	80787.000	0.119	-0.054	-0.269	0.156
4311.000	80797.000	0.132	-0.054	-0.269	0.156
4310.000	80807.000	0.136	-0.054	-0.269	0.156
4309.000	80817.000	0.135	-0.054	-0.269	0.156
4308.000	80827.000	0.145	-0.054	-0.269	0.156
4307.000	80837.000	0.136	-0.054	-0.269	0.156
4306.000	80847.000	0.119	-0.054	-0.269	0.156
4305.000	80857.000	0.101	-0.054	-0.269	0.156
4304.000	80867.000	0.130	-0.054	-0.269	0.156
4303.000	80877.000	0.131	-0.054	-0.269	0.156
4302.000	80887.000	0.126	-0.054	-0.269	0.156
4301.000	80897.000	0.122	-0.054	-0.269	0.156
4300.000	80907.000	0.119	-0.054	-0.269	0.156
4299.000	80917.000	0.138	-0.054	-0.269	0.156
4298.000	80927.000	0.134	-0.054	-0.269	0.156
4297.000	80937.000	0.147	-0.054	-0.269	0.156
4296.000	80947.000	0.140	-0.054	-0.269	0.156
4295.000	80957.000	0.149	-0.054	-0.269	0.156
4294.000	80967.000	0.127	-0.054	-0.269	0.156
4293.000	80977.000	0.141	-0.054	-0.269	0.156
4292.000	80987.000	0.109	-0.054	-0.269	0.156
4291.000	80997.000	0.110	-0.054	-0.269	0.156
4290.000	81007.000	0.117	-0.054	-0.269	0.156
